Program_ID,Code,Label_Counterexample,Search_Steps
58,"[('//', 'x9', 'x8', 'v0'), ('+', 'x4', 'x6', 'v1'), ('//', 'const_1', 'x1', 'v2'), ('*', 'x4', 'v1', 'v3'), ('//', 'v2', 'const_1', 'v4'), ('+', 'x6', 'v3', 'v5'), ('+', 'v5', 'x5', 'v6'), ('//', 'v1', 'x5', 'v7'), ('*', 'v3', 'v2', 'v8'), ('//', 'x9', 'v2', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",1
59,"[('*', 'const_0', 'x6', 'v0'), ('+', 'x8', 'x2', 'v1'), ('*', 'x4', 'x1', 'v2'), ('*', 'x4', 'v1', 'v3'), ('+', 'v2', 'x3', 'v4'), ('+', 'x2', 'x9', 'v5'), ('+', 'v5', 'v5', 'v6'), ('//', 'x7', 'x0', 'v7'), ('//', 'x9', 'v3', 'v8'), ('//', 'x4', 'x6', 'v9')]","(0, 0, 0, 0, 5, 0, 1, 0, 0, 0)",1
60,"[('//', 'x3', 'x8', 'v0'), ('*', 'x9', 'x0', 'v1'), ('*', 'x8', 'const_1', 'v2'), ('//', 'x6', 'x2', 'v3'), ('//', 'x7', 'v0', 'v4'), ('+', 'x4', 'v3', 'v5'), ('*', 'v1', 'v0', 'v6'), ('//', 'x7', 'const_1', 'v7'), ('+', 'x3', 'x9', 'v8'), ('*', 'v1', 'x8', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 1, 1)",1
61,"[('+', 'x1', 'x8', 'v0'), ('+', 'x3', 'x1', 'v1'), ('+', 'const_0', 'x3', 'v2'), ('+', 'x4', 'const_1', 'v3'), ('//', 'x8', 'x2', 'v4'), ('*', 'v0', 'x1', 'v5'), ('//', 'x0', 'const_1', 'v6'), ('*', 'v1', 'const_1', 'v7'), ('*', 'v7', 'x5', 'v8'), ('*', 'x0', 'x4', 'v9')]","(1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
62,"[('*', 'x0', 'const_0', 'v0'), ('+', 'x2', 'x0', 'v1'), ('+', 'x8', 'x7', 'v2'), ('*', 'v2', 'const_1', 'v3'), ('+', 'x4', 'x4', 'v4'), ('*', 'x3', 'x3', 'v5'), ('//', 'x5', 'x3', 'v6'), ('//', 'x6', 'const_1', 'v7'), ('+', 'v4', 'v7', 'v8'), ('*', 'x0', 'x5', 'v9')]","(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
63,"[('*', 'x6', 'const_0', 'v0'), ('+', 'x6', 'x0', 'v1'), ('*', 'x4', 'x7', 'v2'), ('+', 'x1', 'v1', 'v3'), ('*', 'const_0', 'x9', 'v4'), ('//', 'v4', 'x8', 'v5'), ('+', 'x1', 'x9', 'v6'), ('*', 'x4', 'v3', 'v7'), ('//', 'x3', 'x8', 'v8'), ('*', 'x4', 'x1', 'v9')]","(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1
64,"[('*', 'x4', 'x5', 'v0'), ('//', 'x5', 'x7', 'v1'), ('*', 'v0', 'x0', 'v2'), ('//', 'v1', 'v0', 'v3'), ('*', 'x2', 'x0', 'v4'), ('*', 'x5', 'x6', 'v5'), ('//', 'v5', 'v0', 'v6'), ('//', 'x2', 'x5', 'v7'), ('*', 'v7', 'x5', 'v8'), ('*', 'v2', 'v4', 'v9')]","(1, 0, 1, 0, 1, 1, 0, 0, 0, 0)",1
65,"[('+', 'x0', 'x3', 'v0'), ('//', 'x8', 'x8', 'v1'), ('*', 'x0', 'x2', 'v2'), ('//', 'x7', 'x7', 'v3'), ('+', 'v2', 'const_0', 'v4'), ('+', 'v0', 'x2', 'v5'), ('//', 'x7', 'const_1', 'v6'), ('//', 'x7', 'x0', 'v7'), ('*', 'x1', 'const_0', 'v8'), ('+', 'x3', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
66,"[('+', 'const_0', 'x1', 'v0'), ('+', 'const_0', 'x5', 'v1'), ('+', 'x7', 'x4', 'v2'), ('//', 'x8', 'x8', 'v3'), ('//', 'x8', 'x6', 'v4'), ('*', 'v3', 'v2', 'v5'), ('//', 'v0', 'x4', 'v6'), ('//', 'x3', 'v6', 'v7'), ('*', 'x5', 'x3', 'v8'), ('*', 'const_0', 'const_1', 'v9')]",None,1
67,"[('//', 'x1', 'x3', 'v0'), ('//', 'x7', 'x4', 'v1'), ('+', 'x1', 'x7', 'v2'), ('+', 'v1', 'v0', 'v3'), ('+', 'const_0', 'const_0', 'v4'), ('//', 'x5', 'x7', 'v5'), ('*', 'v5', 'x6', 'v6'), ('+', 'v1', 'x7', 'v7'), ('//', 'v7', 'v2', 'v8'), ('*', 'v2', 'const_1', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
68,"[('//', 'x1', 'x3', 'v0'), ('+', 'const_0', 'x8', 'v1'), ('*', 'x6', 'x4', 'v2'), ('*', 'x6', 'const_1', 'v3'), ('+', 'x6', 'x4', 'v4'), ('+', 'x2', 'x3', 'v5'), ('//', 'v4', 'v0', 'v6'), ('//', 'x9', 'const_1', 'v7'), ('//', 'const_0', 'v1', 'v8'), ('*', 'const_1', 'v5', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
69,"[('*', 'x0', 'x8', 'v0'), ('+', 'x8', 'x5', 'v1'), ('+', 'x3', 'v1', 'v2'), ('*', 'x3', 'x1', 'v3'), ('*', 'x1', 'x7', 'v4'), ('+', 'const_0', 'v4', 'v5'), ('//', 'x6', 'x0', 'v6'), ('//', 'x0', 'x6', 'v7'), ('*', 'v0', 'const_0', 'v8'), ('+', 'v5', 'x7', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
70,"[('*', 'x1', 'x1', 'v0'), ('//', 'v0', 'x8', 'v1'), ('//', 'x4', 'const_1', 'v2'), ('*', 'x6', 'v2', 'v3'), ('+', 'x4', 'x9', 'v4'), ('//', 'x8', 'const_1', 'v5'), ('+', 'x9', 'v2', 'v6'), ('//', 'v4', 'v3', 'v7'), ('*', 'v3', 'v0', 'v8'), ('//', 'v5', 'v2', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",1
71,"[('*', 'x6', 'x9', 'v0'), ('//', 'x4', 'x6', 'v1'), ('+', 'x4', 'const_0', 'v2'), ('//', 'const_1', 'const_1', 'v3'), ('//', 'x7', 'x9', 'v4'), ('+', 'x2', 'x7', 'v5'), ('//', 'x3', 'x8', 'v6'), ('*', 'v4', 'v6', 'v7'), ('*', 'x2', 'v2', 'v8'), ('*', 'v4', 'v4', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 8, 0, 1)",1
72,"[('*', 'x3', 'x6', 'v0'), ('//', 'v0', 'x2', 'v1'), ('*', 'x3', 'v0', 'v2'), ('//', 'const_0', 'v0', 'v3'), ('*', 'x7', 'x7', 'v4'), ('*', 'x3', 'v3', 'v5'), ('*', 'x9', 'x0', 'v6'), ('*', 'const_0', 'x0', 'v7'), ('+', 'v3', 'x8', 'v8'), ('//', 'v1', 'x6', 'v9')]","(0, 0, 1, 9, 0, 0, 1, 0, 0, 0)",1
73,"[('//', 'x2', 'x7', 'v0'), ('+', 'x1', 'x6', 'v1'), ('//', 'x2', 'x5', 'v2'), ('*', 'v2', 'const_1', 'v3'), ('*', 'x4', 'x8', 'v4'), ('//', 'x7', 'x4', 'v5'), ('+', 'x0', 'x0', 'v6'), ('+', 'const_1', 'v3', 'v7'), ('//', 'v4', 'v2', 'v8'), ('//', 'x6', 'x3', 'v9')]","(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",1
74,"[('*', 'x9', 'const_1', 'v0'), ('*', 'const_0', 'x1', 'v1'), ('//', 'const_0', 'x9', 'v2'), ('*', 'const_0', 'x0', 'v3'), ('*', 'x8', 'x4', 'v4'), ('+', 'x7', 'const_1', 'v5'), ('*', 'x6', 'const_0', 'v6'), ('*', 'x9', 'v1', 'v7'), ('+', 'v1', 'v1', 'v8'), ('//', 'x6', 'v0', 'v9')]","(0, 0, 0, 0, 0, 0, 6, 0, 0, 1)",1
75,"[('//', 'x5', 'x3', 'v0'), ('*', 'v0', 'x3', 'v1'), ('//', 'x0', 'x7', 'v2'), ('//', 'x6', 'x0', 'v3'), ('+', 'x4', 'const_0', 'v4'), ('+', 'x2', 'v1', 'v5'), ('+', 'v0', 'const_0', 'v6'), ('*', 'v2', 'v4', 'v7'), ('//', 'v6', 'v6', 'v8'), ('//', 'x0', 'x8', 'v9')]","(8, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
76,"[('+', 'x9', 'x6', 'v0'), ('+', 'x5', 'const_0', 'v1'), ('//', 'x7', 'x4', 'v2'), ('*', 'x3', 'x7', 'v3'), ('*', 'x4', 'v3', 'v4'), ('*', 'v0', 'v3', 'v5'), ('//', 'v2', 'x1', 'v6'), ('//', 'x8', 'x6', 'v7'), ('*', 'x8', 'const_0', 'v8'), ('*', 'v4', 'v7', 'v9')]","(0, 0, 0, 1, 1, 0, 1, 1, 8, 0)",1
77,"[('*', 'const_0', 'x6', 'v0'), ('//', 'v0', 'v0', 'v1'), ('//', 'x6', 'x3', 'v2'), ('+', 'x4', 'x8', 'v3'), ('//', 'x9', 'x6', 'v4'), ('*', 'const_0', 'x6', 'v5'), ('//', 'x4', 'x4', 'v6'), ('+', 'v5', 'const_0', 'v7'), ('+', 'x5', 'v5', 'v8'), ('*', 'v6', 'v4', 'v9')]","(0, 0, 0, 0, 1, 0, 1, 0, 0, 8)",1
78,"[('+', 'x8', 'x2', 'v0'), ('+', 'x2', 'x1', 'v1'), ('*', 'x1', 'x2', 'v2'), ('+', 'x8', 'x6', 'v3'), ('*', 'const_0', 'const_1', 'v4'), ('//', 'v4', 'const_1', 'v5'), ('*', 'v4', 'v0', 'v6'), ('*', 'x3', 'x2', 'v7'), ('//', 'v3', 'v5', 'v8'), ('//', 'x3', 'x9', 'v9')]","(0, 0, 0, 8, 0, 0, 0, 0, 0, 1)",1
79,"[('*', 'x3', 'x2', 'v0'), ('//', 'x6', 'const_1', 'v1'), ('+', 'v1', 'x4', 'v2'), ('+', 'x6', 'const_1', 'v3'), ('//', 'x8', 'x3', 'v4'), ('//', 'x2', 'x1', 'v5'), ('//', 'v3', 'x4', 'v6'), ('+', 'v2', 'x5', 'v7'), ('//', 'v6', 'v7', 'v8'), ('//', 'x4', 'x8', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",1
80,"[('+', 'x1', 'x6', 'v0'), ('//', 'x6', 'x3', 'v1'), ('+', 'x7', 'const_1', 'v2'), ('//', 'x3', 'x4', 'v3'), ('+', 'x5', 'x2', 'v4'), ('//', 'v0', 'v1', 'v5'), ('*', 'v3', 'const_0', 'v6'), ('//', 'v5', 'x7', 'v7'), ('*', 'v3', 'v7', 'v8'), ('//', 'v7', 'x6', 'v9')]","(0, 0, 0, 5, 0, 0, 8, 1, 0, 0)",1
81,"[('//', 'x2', 'x3', 'v0'), ('+', 'const_0', 'x7', 'v1'), ('*', 'x5', 'x2', 'v2'), ('*', 'x9', 'x8', 'v3'), ('//', 'v2', 'v0', 'v4'), ('//', 'v0', 'v2', 'v5'), ('*', 'x0', 'x7', 'v6'), ('*', 'x3', 'v5', 'v7'), ('+', 'x3', 'v7', 'v8'), ('//', 'v4', 'v2', 'v9')]","(0, 0, 9, 9, 0, 9, 0, 0, 0, 0)",1
82,"[('+', 'x7', 'const_0', 'v0'), ('+', 'x4', 'x5', 'v1'), ('//', 'x1', 'x0', 'v2'), ('//', 'v1', 'x3', 'v3'), ('//', 'x6', 'x9', 'v4'), ('*', 'x4', 'x7', 'v5'), ('*', 'const_0', 'x9', 'v6'), ('//', 'x8', 'v0', 'v7'), ('//', 'const_1', 'x2', 'v8'), ('+', 'x8', 'x6', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
83,"[('+', 'x7', 'x4', 'v0'), ('*', 'x8', 'x9', 'v1'), ('*', 'x3', 'x3', 'v2'), ('//', 'x8', 'x1', 'v3'), ('//', 'x6', 'x9', 'v4'), ('+', 'v4', 'v3', 'v5'), ('*', 'x6', 'x4', 'v6'), ('+', 'v3', 'x4', 'v7'), ('*', 'x0', 'x8', 'v8'), ('//', 'x5', 'v3', 'v9')]","(0, 1, 0, 0, 0, 8, 0, 0, 8, 0)",1
84,"[('+', 'x3', 'x4', 'v0'), ('+', 'x6', 'x3', 'v1'), ('+', 'x2', 'x0', 'v2'), ('+', 'v1', 'v1', 'v3'), ('*', 'x4', 'x4', 'v4'), ('//', 'x8', 'x7', 'v5'), ('//', 'v3', 'x5', 'v6'), ('+', 'const_0', 'x9', 'v7'), ('*', 'v7', 'v7', 'v8'), ('+', 'const_1', 'v6', 'v9')]","(0, 0, 0, 9, 0, 0, 9, 0, 0, 0)",1
85,"[('*', 'x2', 'x0', 'v0'), ('+', 'x0', 'v0', 'v1'), ('//', 'v1', 'x5', 'v2'), ('+', 'x6', 'x7', 'v3'), ('*', 'x4', 'v0', 'v4'), ('*', 'x8', 'v2', 'v5'), ('+', 'x9', 'x1', 'v6'), ('*', 'v5', 'x0', 'v7'), ('+', 'x4', 'v6', 'v8'), ('//', 'v0', 'x9', 'v9')]","(1, 0, 7, 0, 0, 0, 0, 0, 0, 1)",1
86,"[('//', 'x7', 'x7', 'v0'), ('*', 'x6', 'const_1', 'v1'), ('+', 'x5', 'v0', 'v2'), ('*', 'v0', 'x4', 'v3'), ('//', 'x6', 'v2', 'v4'), ('//', 'x0', 'x0', 'v5'), ('*', 'v1', 'const_1', 'v6'), ('*', 'x3', 'x9', 'v7'), ('//', 'v7', 'v2', 'v8'), ('*', 'v4', 'x3', 'v9')]","(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",1
87,"[('*', 'x7', 'x9', 'v0'), ('+', 'const_0', 'x7', 'v1'), ('*', 'v1', 'x3', 'v2'), ('*', 'x3', 'x5', 'v3'), ('*', 'x1', 'x8', 'v4'), ('//', 'v3', 'v2', 'v5'), ('*', 'x6', 'x1', 'v6'), ('//', 'const_0', 'x5', 'v7'), ('*', 'x1', 'x6', 'v8'), ('//', 'x8', 'v2', 'v9')]","(0, 0, 0, 9, 0, 0, 0, 1, 9, 0)",1
88,"[('+', 'const_0', 'const_1', 'v0'), ('*', 'x8', 'v0', 'v1'), ('+', 'x2', 'x3', 'v2'), ('+', 'x6', 'x4', 'v3'), ('+', 'v0', 'x4', 'v4'), ('*', 'v1', 'x7', 'v5'), ('*', 'x7', 'x2', 'v6'), ('*', 'v5', 'x6', 'v7'), ('*', 'v3', 'v1', 'v8'), ('+', 'x1', 'v5', 'v9')]","(0, 8, 0, 0, 0, 0, 0, 3, 6, 0)",1
89,"[('//', 'const_1', 'x6', 'v0'), ('+', 'x2', 'x2', 'v1'), ('*', 'x7', 'x7', 'v2'), ('+', 'const_0', 'x3', 'v3'), ('*', 'x2', 'x4', 'v4'), ('//', 'x6', 'v0', 'v5'), ('+', 'const_0', 'x8', 'v6'), ('//', 'x0', 'x6', 'v7'), ('*', 'v4', 'x4', 'v8'), ('+', 'v6', 'x4', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
90,"[('//', 'x1', 'x4', 'v0'), ('*', 'x1', 'x1', 'v1'), ('*', 'x7', 'x7', 'v2'), ('+', 'x3', 'x4', 'v3'), ('+', 'const_1', 'x7', 'v4'), ('+', 'v3', 'v4', 'v5'), ('//', 'x3', 'v0', 'v6'), ('*', 'const_0', 'v1', 'v7'), ('+', 'v7', 'x7', 'v8'), ('+', 'v3', 'x1', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
91,"[('//', 'x3', 'x3', 'v0'), ('//', 'x7', 'x6', 'v1'), ('//', 'x9', 'x6', 'v2'), ('//', 'const_0', 'x6', 'v3'), ('//', 'x4', 'x5', 'v4'), ('*', 'x9', 'x5', 'v5'), ('//', 'x4', 'x7', 'v6'), ('+', 'const_1', 'x1', 'v7'), ('//', 'x9', 'x8', 'v8'), ('//', 'v5', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",1
92,"[('+', 'x0', 'x4', 'v0'), ('+', 'x0', 'x4', 'v1'), ('//', 'v1', 'const_1', 'v2'), ('*', 'x0', 'x1', 'v3'), ('//', 'v1', 'x5', 'v4'), ('//', 'x6', 'x6', 'v5'), ('+', 'v3', 'x0', 'v6'), ('+', 'x1', 'x4', 'v7'), ('*', 'const_0', 'x1', 'v8'), ('+', 'x1', 'v2', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
93,"[('+', 'x4', 'x0', 'v0'), ('*', 'x2', 'x7', 'v1'), ('*', 'v1', 'x2', 'v2'), ('*', 'const_1', 'x7', 'v3'), ('+', 'x1', 'x5', 'v4'), ('//', 'x3', 'const_1', 'v5'), ('+', 'x1', 'x3', 'v6'), ('+', 'v0', 'x0', 'v7'), ('*', 'const_1', 'x9', 'v8'), ('*', 'v2', 'x1', 'v9')]","(0, 1, 1, 0, 0, 0, 0, 1, 0, 0)",1
94,"[('+', 'x3', 'x4', 'v0'), ('*', 'x2', 'x0', 'v1'), ('+', 'v0', 'x5', 'v2'), ('*', 'x8', 'x7', 'v3'), ('+', 'x8', 'x0', 'v4'), ('*', 'v2', 'x2', 'v5'), ('+', 'v5', 'x7', 'v6'), ('//', 'x1', 'x1', 'v7'), ('//', 'v7', 'x9', 'v8'), ('+', 'v3', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
95,"[('*', 'x9', 'x3', 'v0'), ('//', 'x0', 'v0', 'v1'), ('*', 'const_0', 'v0', 'v2'), ('+', 'x4', 'const_0', 'v3'), ('//', 'x2', 'v1', 'v4'), ('//', 'x9', 'x1', 'v5'), ('+', 'x3', 'x6', 'v6'), ('*', 'const_1', 'x9', 'v7'), ('*', 'x5', 'x3', 'v8'), ('+', 'x2', 'v7', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
96,"[('*', 'x8', 'const_0', 'v0'), ('+', 'v0', 'const_1', 'v1'), ('+', 'x6', 'x0', 'v2'), ('+', 'const_0', 'x1', 'v3'), ('//', 'x7', 'const_1', 'v4'), ('+', 'v0', 'x1', 'v5'), ('//', 'x0', 'v1', 'v6'), ('*', 'v2', 'v5', 'v7'), ('*', 'v7', 'v4', 'v8'), ('//', 'v0', 'x7', 'v9')]",None,1
97,"[('*', 'x5', 'x3', 'v0'), ('*', 'x7', 'x1', 'v1'), ('*', 'x2', 'x6', 'v2'), ('//', 'x7', 'v0', 'v3'), ('*', 'x2', 'const_1', 'v4'), ('//', 'v2', 'v0', 'v5'), ('+', 'x0', 'v3', 'v6'), ('//', 'v4', 'x6', 'v7'), ('+', 'v0', 'x0', 'v8'), ('+', 'v4', 'x5', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
98,"[('*', 'x3', 'x0', 'v0'), ('//', 'const_1', 'v0', 'v1'), ('+', 'v1', 'x7', 'v2'), ('//', 'const_1', 'x1', 'v3'), ('//', 'x8', 'x9', 'v4'), ('*', 'x9', 'x4', 'v5'), ('//', 'x7', 'v5', 'v6'), ('*', 'x6', 'x1', 'v7'), ('//', 'x4', 'v7', 'v8'), ('*', 'x8', 'v7', 'v9')]","(0, 1, 0, 0, 0, 0, 1, 0, 1, 0)",1
99,"[('//', 'const_0', 'x3', 'v0'), ('//', 'x1', 'x3', 'v1'), ('+', 'x5', 'x7', 'v2'), ('+', 'x8', 'x2', 'v3'), ('+', 'v1', 'x7', 'v4'), ('*', 'const_0', 'x1', 'v5'), ('//', 'v5', 'x0', 'v6'), ('*', 'x1', 'x5', 'v7'), ('*', 'v5', 'x6', 'v8'), ('//', 'const_0', 'const_1', 'v9')]",None,1
100,"[('*', 'x2', 'x1', 'v0'), ('+', 'x5', 'x6', 'v1'), ('*', 'v0', 'v1', 'v2'), ('*', 'x2', 'x8', 'v3'), ('*', 'v2', 'x0', 'v4'), ('+', 'v3', 'x4', 'v5'), ('+', 'x5', 'x1', 'v6'), ('*', 'v4', 'x5', 'v7'), ('//', 'x9', 'v1', 'v8'), ('//', 'v4', 'x8', 'v9')]","(1, 4, 3, 0, 0, 2, 9, 0, 1, 0)",1
101,"[('*', 'x9', 'x2', 'v0'), ('//', 'x1', 'x7', 'v1'), ('+', 'x8', 'v1', 'v2'), ('*', 'v0', 'x9', 'v3'), ('//', 'const_1', 'v1', 'v4'), ('//', 'x7', 'x6', 'v5'), ('//', 'x8', 'x7', 'v6'), ('+', 'x6', 'x2', 'v7'), ('+', 'v0', 'x3', 'v8'), ('*', 'v3', 'v2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 1, 7, 1)",1
102,"[('+', 'x6', 'x5', 'v0'), ('*', 'x5', 'x4', 'v1'), ('//', 'x6', 'x2', 'v2'), ('+', 'x2', 'x7', 'v3'), ('+', 'const_1', 'x4', 'v4'), ('//', 'v2', 'v0', 'v5'), ('*', 'x1', 'x0', 'v6'), ('*', 'v4', 'v0', 'v7'), ('+', 'x9', 'const_0', 'v8'), ('//', 'x1', 'const_1', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
103,"[('//', 'x2', 'x6', 'v0'), ('+', 'x1', 'x2', 'v1'), ('//', 'x9', 'const_1', 'v2'), ('*', 'v0', 'x5', 'v3'), ('+', 'x2', 'const_0', 'v4'), ('//', 'v1', 'v1', 'v5'), ('*', 'v0', 'x8', 'v6'), ('*', 'x6', 'v2', 'v7'), ('+', 'const_1', 'x7', 'v8'), ('+', 'const_1', 'v4', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
104,"[('*', 'x6', 'x7', 'v0'), ('+', 'x4', 'const_1', 'v1'), ('//', 'v1', 'x3', 'v2'), ('//', 'x2', 'x7', 'v3'), ('*', 'v0', 'x6', 'v4'), ('//', 'v0', 'x6', 'v5'), ('+', 'x5', 'v1', 'v6'), ('//', 'x1', 'v2', 'v7'), ('//', 'x4', 'x6', 'v8'), ('//', 'x6', 'v2', 'v9')]","(0, 0, 0, 8, 9, 0, 9, 0, 0, 0)",1
105,"[('//', 'x5', 'const_1', 'v0'), ('//', 'x0', 'x5', 'v1'), ('*', 'x7', 'x6', 'v2'), ('+', 'x8', 'x5', 'v3'), ('+', 'x9', 'const_1', 'v4'), ('*', 'x6', 'v4', 'v5'), ('*', 'x2', 'x0', 'v6'), ('//', 'v1', 'v6', 'v7'), ('+', 'x2', 'x1', 'v8'), ('+', 'v5', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
106,"[('//', 'x4', 'x2', 'v0'), ('*', 'v0', 'x6', 'v1'), ('+', 'x3', 'x6', 'v2'), ('//', 'x9', 'x1', 'v3'), ('+', 'x0', 'x0', 'v4'), ('+', 'v3', 'x4', 'v5'), ('//', 'v4', 'const_1', 'v6'), ('//', 'x4', 'v1', 'v7'), ('//', 'x3', 'v4', 'v8'), ('//', 'x3', 'const_1', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
107,"[('*', 'x0', 'x0', 'v0'), ('+', 'x7', 'const_0', 'v1'), ('//', 'x0', 'v0', 'v2'), ('*', 'x2', 'x5', 'v3'), ('*', 'x2', 'x4', 'v4'), ('*', 'x0', 'v3', 'v5'), ('+', 'x7', 'x3', 'v6'), ('*', 'v3', 'x9', 'v7'), ('//', 'x0', 'x7', 'v8'), ('*', 'x7', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",1
108,"[('//', 'x0', 'x6', 'v0'), ('*', 'v0', 'x8', 'v1'), ('*', 'x0', 'x4', 'v2'), ('+', 'x0', 'x7', 'v3'), ('*', 'x2', 'const_1', 'v4'), ('//', 'x3', 'v1', 'v5'), ('*', 'x4', 'x7', 'v6'), ('//', 'const_0', 'v1', 'v7'), ('//', 'const_0', 'x8', 'v8'), ('+', 'v5', 'x9', 'v9')]","(2, 0, 0, 9, 0, 0, 0, 0, 6, 9)",1
109,"[('*', 'const_0', 'x5', 'v0'), ('*', 'x1', 'v0', 'v1'), ('//', 'x6', 'x9', 'v2'), ('*', 'x1', 'x8', 'v3'), ('//', 'x3', 'x5', 'v4'), ('//', 'v1', 'v2', 'v5'), ('+', 'x0', 'x5', 'v6'), ('//', 'x7', 'v3', 'v7'), ('//', 'v6', 'x3', 'v8'), ('*', 'v2', 'v0', 'v9')]",None,1
110,"[('*', 'x7', 'x7', 'v0'), ('//', 'x8', 'const_1', 'v1'), ('+', 'const_1', 'x1', 'v2'), ('*', 'x5', 'x1', 'v3'), ('//', 'v2', 'x1', 'v4'), ('*', 'x5', 'v4', 'v5'), ('*', 'x6', 'x0', 'v6'), ('*', 'const_1', 'x7', 'v7'), ('+', 'const_1', 'v4', 'v8'), ('//', 'v1', 'x4', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 5, 0)",1
111,"[('//', 'x4', 'x2', 'v0'), ('*', 'x1', 'const_0', 'v1'), ('*', 'const_1', 'x9', 'v2'), ('*', 'v2', 'x7', 'v3'), ('//', 'v3', 'v3', 'v4'), ('//', 'x5', 'v0', 'v5'), ('+', 'v5', 'x8', 'v6'), ('*', 'const_1', 'v4', 'v7'), ('*', 'v1', 'x4', 'v8'), ('//', 'x3', 'v2', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",1
112,"[('+', 'x9', 'x0', 'v0'), ('//', 'x1', 'x9', 'v1'), ('//', 'x3', 'x8', 'v2'), ('+', 'x3', 'x4', 'v3'), ('+', 'x0', 'x8', 'v4'), ('//', 'v4', 'x3', 'v5'), ('+', 'x4', 'x7', 'v6'), ('+', 'x6', 'v5', 'v7'), ('+', 'x0', 'x5', 'v8'), ('*', 'v0', 'v0', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
113,"[('*', 'const_0', 'x5', 'v0'), ('+', 'x4', 'x1', 'v1'), ('*', 'x1', 'v1', 'v2'), ('//', 'v0', 'x2', 'v3'), ('//', 'x4', 'x4', 'v4'), ('//', 'x3', 'x0', 'v5'), ('+', 'x1', 'v5', 'v6'), ('+', 'x5', 'x2', 'v7'), ('+', 'x1', 'x5', 'v8'), ('*', 'v4', 'v8', 'v9')]","(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1
114,"[('+', 'x5', 'x8', 'v0'), ('+', 'const_0', 'x5', 'v1'), ('*', 'const_0', 'x3', 'v2'), ('*', 'x0', 'x3', 'v3'), ('+', 'x1', 'x4', 'v4'), ('+', 'v3', 'v2', 'v5'), ('*', 'v4', 'x6', 'v6'), ('*', 'v3', 'v0', 'v7'), ('+', 'x9', 'v7', 'v8'), ('*', 'const_1', 'x2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
115,"[('*', 'x1', 'x1', 'v0'), ('*', 'x1', 'x9', 'v1'), ('*', 'const_1', 'x5', 'v2'), ('*', 'x9', 'x2', 'v3'), ('+', 'x5', 'v2', 'v4'), ('//', 'x1', 'x1', 'v5'), ('*', 'x4', 'const_0', 'v6'), ('*', 'x1', 'v5', 'v7'), ('//', 'v4', 'x0', 'v8'), ('+', 'x4', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
